".colorLevels",".ci",".y",".sids",".axisIndex","js0.Test Condition","js0.Supergroup",".ri",".colorHash",".xLevels",".nXLevels",".nValuesPerXLevel",".xSeqPerLevels",".xs",".ys",".y0s"
3,4,-1.8715568636329334,46203,0,"T01","Sgroup2",141,-1197865617,0,3,1,0,10922,3154,3276
3,4,490.7403214851709,65019,0,"T01","Sgroup2",141,-1197865617,1,3,1,0,32767,35436,3276
3,4,544.9098181269338,61115,0,"T01","Sgroup2",141,-1197865617,2,3,1,0,54612,38986,3276
5,5,344.4796619123085,61118,0,"T02","Sgroup2",141,-1197865617,0,3,1,0,10922,25851,3276
5,5,389.7969964530979,65022,0,"T02","Sgroup2",141,-1197865617,1,3,1,0,32767,28821,3276
5,5,427.74884914346086,46206,0,"T02","Sgroup2",141,-1197865617,2,3,1,0,54612,31308,3276
3,4,5.124141574220813,46545,0,"T01","Sgroup2",142,-1197865617,0,3,1,0,10922,1975,0
3,4,9.086106708927629,61457,0,"T01","Sgroup2",142,-1197865617,1,3,1,0,32767,3502,0
3,4,19.160818051467814,65105,0,"T01","Sgroup2",142,-1197865617,2,3,1,0,54612,7386,0
5,5,10.980303373330315,65108,0,"T02","Sgroup2",142,-1197865617,0,3,1,0,10922,4232,0
5,5,25.054712851860238,46548,0,"T02","Sgroup2",142,-1197865617,1,3,1,0,32767,9658,0
5,5,43.174100067919404,61460,0,"T02","Sgroup2",142,-1197865617,2,3,1,0,54612,16643,0
3,4,9.901139536638743,46547,0,"T01","Sgroup2",143,-1197865617,0,3,1,0,10922,617,0
3,4,435.62749981133504,65107,0,"T01","Sgroup2",143,-1197865617,1,3,1,0,32767,27188,0
3,4,515.6063693306166,61459,0,"T01","Sgroup2",143,-1197865617,2,3,1,0,54612,32180,0
5,5,375.2697909591729,65110,0,"T02","Sgroup2",143,-1197865617,0,3,1,0,10922,23421,0
5,5,375.64712097200214,61462,0,"T02","Sgroup2",143,-1197865617,1,3,1,0,32767,23445,0
5,5,494.4004226096144,46550,0,"T02","Sgroup2",143,-1197865617,2,3,1,0,54612,30857,0
0,0,-44.83435212436797,43160,0,"Control","Sgroup1",144,2081445078,0,6,1,0,5461,114,31042
0,0,1.4338540487510376,46557,0,"Control","Sgroup1",144,2081445078,1,6,1,0,16384,32031,31042
0,0,21.553090332805073,38488,0,"Control","Sgroup1",144,2081445078,2,6,1,0,27306,45910,31042
0,0,22.33793675948985,65117,0,"Control","Sgroup1",144,2081445078,3,6,1,0,38228,46451,31042
0,0,38.985736925515056,61469,0,"Control","Sgroup1",144,2081445078,4,6,1,0,49151,57936,31042
0,0,47.279450607501325,34584,0,"Control","Sgroup1",144,2081445078,5,6,1,0,60073,63657,31042
2,1,-3.4186099162327372,38489,0,"T01","Sgroup1",144,11286501,0,3,1,0,10922,28684,31042
2,1,14.14232888083918,43161,0,"T01","Sgroup1",144,11286501,1,3,1,0,32767,40798,31042
2,1,18.0061882122104,34585,0,"T01","Sgroup1",144,11286501,2,3,1,0,54612,43463,31042
0,0,209.61436872688856,43162,0,"Control","Sgroup1",145,2081445078,0,6,1,0,5461,34342,0
0,0,225.25092445853141,65119,0,"Control","Sgroup1",145,2081445078,1,6,1,0,16384,36903,0
0,0,331.8541996830428,46559,0,"Control","Sgroup1",145,2081445078,2,6,1,0,27306,54369,0
0,0,341.1365179986416,34586,0,"Control","Sgroup1",145,2081445078,3,6,1,0,38228,55890,0
0,0,348.7057580559958,38490,0,"Control","Sgroup1",145,2081445078,4,6,1,0,49151,57130,0
0,0,393.6457625839559,61471,0,"Control","Sgroup1",145,2081445078,5,6,1,0,60073,64492,0
2,1,33.95970115462984,38491,0,"T01","Sgroup1",145,11286501,0,3,1,0,10922,5563,0
2,1,149.36231227831863,34587,0,"T01","Sgroup1",145,11286501,1,3,1,0,32767,24470,0
2,1,157.8446909667195,43163,0,"T01","Sgroup1",145,11286501,2,3,1,0,54612,25860,0
4,2,5.10150177345106,38492,0,"T02","Sgroup1",144,11286501,0,3,1,0,10922,34561,31042
4,2,14.119689080069428,34588,0,"T02","Sgroup1",144,11286501,1,3,1,0,32767,40782,31042
4,2,14.859255905214699,43164,0,"T02","Sgroup1",144,11286501,2,3,1,0,54612,41292,31042
1,3,-1.5772394536261416,43165,0,"Control","Sgroup2",144,-571668846,0,6,1,0,5461,29954,31042
1,3,-1.2451890423364274,61464,0,"Control","Sgroup2",144,-571668846,1,6,1,0,16384,30183,31042
1,3,13.38766885518074,34589,0,"Control","Sgroup2",144,-571668846,2,6,1,0,27306,40277,31042
1,3,16.745905969360802,38493,0,"Control","Sgroup2",144,-571668846,3,6,1,0,38228,42594,31042
1,3,22.2171911553845,46552,0,"Control","Sgroup2",144,-571668846,4,6,1,0,49151,46368,31042
1,3,31.499509470983323,65112,0,"Control","Sgroup2",144,-571668846,5,6,1,0,60073,52771,31042
4,2,185.32186250094333,38494,0,"T02","Sgroup1",145,11286501,0,3,1,0,10922,30362,0
4,2,189.65361104822279,34590,0,"T02","Sgroup1",145,11286501,1,3,1,0,32767,31071,0
4,2,204.91283676703645,43166,0,"T02","Sgroup1",145,11286501,2,3,1,0,54612,33571,0
1,3,157.308882348502,65114,0,"Control","Sgroup2",145,-571668846,0,6,1,0,5461,25772,0
1,3,164.37250018866501,34591,0,"Control","Sgroup2",145,-571668846,1,6,1,0,16384,26929,0
1,3,183.77480944834352,61466,0,"Control","Sgroup2",145,-571668846,2,6,1,0,27306,30108,0
1,3,196.23424647196438,43167,0,"Control","Sgroup2",145,-571668846,3,6,1,0,38228,32150,0
1,3,208.30880688249943,38495,0,"Control","Sgroup2",145,-571668846,4,6,1,0,49151,34128,0
1,3,263.6933061655724,46554,0,"Control","Sgroup2",145,-571668846,5,6,1,0,60073,43202,0
0,0,-27.356425930118483,65141,0,"Control","Sgroup1",146,2081445078,0,6,1,0,5461,10357,32767
0,0,2.1885140744094786,43184,0,"Control","Sgroup1",146,2081445078,1,6,1,0,16384,34559,32767
0,0,4.143083540864841,61493,0,"Control","Sgroup1",146,2081445078,2,6,1,0,27306,36160,32767
0,0,4.150630141121424,38512,0,"Control","Sgroup1",146,2081445078,3,6,1,0,38228,36167,32767
0,0,9.440796920987095,34608,0,"Control","Sgroup1",146,2081445078,4,6,1,0,49151,40500,32767
0,0,12.195306014640405,46581,0,"Control","Sgroup1",146,2081445078,5,6,1,0,60073,42757,32767
2,1,-23.326541393102406,38513,0,"T01","Sgroup1",146,11286501,0,3,1,0,10922,13658,32767
2,1,-17.892989208361634,43185,0,"T01","Sgroup1",146,11286501,1,3,1,0,32767,18109,32767
2,1,1.5998792543958946,34609,0,"T01","Sgroup1",146,11286501,2,3,1,0,54612,34077,32767
0,0,59.474756622141726,65143,0,"Control","Sgroup1",147,2081445078,0,6,1,0,5461,28871,0
0,0,73.73028450682966,46583,0,"Control","Sgroup1",147,2081445078,1,6,1,0,16384,35791,0
0,0,77.46585163383895,43186,0,"Control","Sgroup1",147,2081445078,2,6,1,0,27306,37604,0
0,0,99.3208059769074,61495,0,"Control","Sgroup1",147,2081445078,3,6,1,0,38228,48213,0
0,0,113.96875707493774,38514,0,"Control","Sgroup1",147,2081445078,4,6,1,0,49151,55324,0
0,0,131.91457248509545,34610,0,"Control","Sgroup1",147,2081445078,5,6,1,0,60073,64036,0
2,1,1.3961210474681156,38515,0,"T01","Sgroup1",147,11286501,0,3,1,0,10922,677,0
2,1,38.55558071088974,43187,0,"T01","Sgroup1",147,11286501,1,3,1,0,32767,18716,0
2,1,51.33197494528715,34611,0,"T01","Sgroup1",147,11286501,2,3,1,0,54612,24918,0
4,2,-7.448494453248812,43188,0,"T02","Sgroup1",146,11286501,0,3,1,0,10922,26665,32767
4,2,-4.482680552411139,34612,0,"T02","Sgroup1",146,11286501,1,3,1,0,32767,29094,32767
4,2,37.09154026111237,38516,0,"T02","Sgroup1",146,11286501,2,3,1,0,54612,63151,32767
1,3,-34.978492189268735,34613,0,"Control","Sgroup2",146,-571668846,0,6,1,0,5461,4113,32767
1,3,-33.09184212512263,65136,0,"Control","Sgroup2",146,-571668846,1,6,1,0,16384,5658,32767
1,3,-13.742359067240209,61488,0,"Control","Sgroup2",146,-571668846,2,6,1,0,27306,21509,32767
1,3,-9.206852313032979,46576,0,"Control","Sgroup2",146,-571668846,3,6,1,0,38228,25224,32767
1,3,1.2527356425930118,38517,0,"Control","Sgroup2",146,-571668846,4,6,1,0,49151,33793,32767
1,3,12.33869141951551,43189,0,"Control","Sgroup2",146,-571668846,5,6,1,0,60073,42874,32767
4,2,36.94815485623727,43190,0,"T02","Sgroup1",147,11286501,0,3,1,0,10922,17936,0
4,2,47.2869972077579,34614,0,"T02","Sgroup1",147,11286501,1,3,1,0,32767,22954,0
4,2,62.60659572862426,38518,0,"T02","Sgroup1",147,11286501,2,3,1,0,54612,30391,0
1,3,25.03207305109048,43191,0,"Control","Sgroup2",147,-571668846,0,6,1,0,5461,12151,0
1,3,29.06195758810656,34615,0,"Control","Sgroup2",147,-571668846,1,6,1,0,16384,14107,0
1,3,45.43808014489473,46578,0,"Control","Sgroup2",147,-571668846,2,6,1,0,27306,22057,0
1,3,55.25620707871104,38519,0,"Control","Sgroup2",147,-571668846,3,6,1,0,38228,26823,0
1,3,57.65602596030488,65138,0,"Control","Sgroup2",147,-571668846,4,6,1,0,49151,27988,0
1,3,58.2295675798053,61490,0,"Control","Sgroup2",147,-571668846,5,6,1,0,60073,28266,0
3,4,2.1130480718436346,46553,0,"T01","Sgroup2",144,-1197865617,0,3,1,0,10922,32500,31042
3,4,17.311900988604634,61465,0,"T01","Sgroup2",144,-1197865617,1,3,1,0,32767,42984,31042
3,4,28.82801298015244,65113,0,"T01","Sgroup2",144,-1197865617,2,3,1,0,54612,50928,31042
5,5,4.739264961135008,65116,0,"T02","Sgroup2",144,-1197865617,0,3,1,0,10922,34311,31042
5,5,6.029733605010942,46556,0,"T02","Sgroup2",144,-1197865617,1,3,1,0,32767,35201,31042
5,5,18.866500641461023,61468,0,"T02","Sgroup2",144,-1197865617,2,3,1,0,54612,44057,31042
3,4,10.602973360501094,46555,0,"T01","Sgroup2",145,-1197865617,0,3,1,0,10922,1737,0
3,4,87.0273941589314,61467,0,"T01","Sgroup2",145,-1197865617,1,3,1,0,32767,14258,0
3,4,92.76281035393555,65115,0,"T01","Sgroup2",145,-1197865617,2,3,1,0,54612,15197,0
5,5,148.38125424496263,61470,0,"T02","Sgroup2",145,-1197865617,0,3,1,0,10922,24310,0
5,5,172.57565466757225,65118,0,"T02","Sgroup2",145,-1197865617,1,3,1,0,32767,28273,0
5,5,211.68968379744925,46558,0,"T02","Sgroup2",145,-1197865617,2,3,1,0,54612,34682,0
3,4,-37.97449249113274,46577,0,"T01","Sgroup2",146,-1197865617,0,3,1,0,10922,1659,32767
3,4,2.9431741000679192,65137,0,"T01","Sgroup2",146,-1197865617,1,3,1,0,32767,35177,32767
3,4,3.1016527054561918,61489,0,"T01","Sgroup2",146,-1197865617,2,3,1,0,54612,35307,32767
5,5,-21.251226322541694,46580,0,"T02","Sgroup2",146,-1197865617,0,3,1,0,10922,15358,32767
5,5,-17.621311599124596,61492,0,"T02","Sgroup2",146,-1197865617,1,3,1,0,32767,18332,32767
5,5,-4.037431137272659,65140,0,"T02","Sgroup2",146,-1197865617,2,3,1,0,54612,29459,32767
3,4,3.6072749226473473,46579,0,"T01","Sgroup2",147,-1197865617,0,3,1,0,10922,1751,0
3,4,19.817372273790657,65139,0,"T01","Sgroup2",147,-1197865617,1,3,1,0,32767,9620,0
3,4,38.864991321409704,61491,0,"T01","Sgroup2",147,-1197865617,2,3,1,0,54612,18866,0
5,5,29.839257414534753,61494,0,"T02","Sgroup2",147,-1197865617,0,3,1,0,10922,14485,0
5,5,36.45762583955928,65142,0,"T02","Sgroup2",147,-1197865617,1,3,1,0,32767,17697,0
5,5,73.20956908912535,46582,0,"T02","Sgroup2",147,-1197865617,2,3,1,0,54612,35538,0
0,0,337.69526828163913,43192,0,"Control","Sgroup1",148,2081445078,0,6,1,0,5461,29507,0
0,0,426.79797751113125,65149,0,"Control","Sgroup1",148,2081445078,1,6,1,0,16384,37293,0
0,0,498.98120896536113,34616,0,"Control","Sgroup1",148,2081445078,2,6,1,0,27306,43600,0
0,0,512.2632254169497,38520,0,"Control","Sgroup1",148,2081445078,3,6,1,0,38228,44760,0
0,0,631.122179458154,46589,0,"Control","Sgroup1",148,2081445078,4,6,1,0,49151,55146,0
0,0,721.734208738963,61501,0,"Control","Sgroup1",148,2081445078,5,6,1,0,60073,63064,0
2,1,27.054561919855107,38521,0,"T01","Sgroup1",148,11286501,0,3,1,0,10922,2363,0
2,1,310.48222775639573,43193,0,"T01","Sgroup1",148,11286501,1,3,1,0,32767,27129,0
2,1,366.90815787487736,34617,0,"T01","Sgroup1",148,11286501,2,3,1,0,54612,32059,0
0,0,241.71005961814203,43194,0,"Control","Sgroup1",149,2081445078,0,6,1,0,5461,38879,65535
0,0,258.4106859859633,65151,0,"Control","Sgroup1",149,2081445078,1,6,1,0,16384,42098,65535
0,0,320.93426911176516,34618,0,"Control","Sgroup1",149,2081445078,2,6,1,0,27306,54149,65535
0,0,334.6313485774659,46591,0,"Control","Sgroup1",149,2081445078,3,6,1,0,38228,56789,65535
0,0,351.7621311599124,61503,0,"Control","Sgroup1",149,2081445078,4,6,1,0,49151,60091,65535
0,0,368.02505471285184,38522,0,"Control","Sgroup1",149,2081445078,5,6,1,0,60073,63225,65535
2,1,109.81058033355973,43195,0,"T01","Sgroup1",149,11286501,0,3,1,0,10922,13455,65535
2,1,120.89653611048223,38523,0,"T01","Sgroup1",149,11286501,1,3,1,0,32767,15592,65535
2,1,151.13576333861596,34619,0,"T01","Sgroup1",149,11286501,2,3,1,0,54612,21421,65535
4,2,318.1193872160592,34620,0,"T02","Sgroup1",148,11286501,0,3,1,0,10922,27796,0
4,2,338.9857369255151,43196,0,"T02","Sgroup1",148,11286501,1,3,1,0,32767,29620,0
4,2,340.6007093804241,38524,0,"T02","Sgroup1",148,11286501,2,3,1,0,54612,29761,0
1,3,287.0953135612407,34621,0,"Control","Sgroup2",148,-571668846,0,6,1,0,5461,25086,0
1,3,348.8340502603577,65144,0,"Control","Sgroup2",148,-571668846,1,6,1,0,16384,30480,0
1,3,353.69406082559806,61496,0,"Control","Sgroup2",148,-571668846,2,6,1,0,27306,30905,0
1,3,400.1886650064146,38525,0,"Control","Sgroup2",148,-571668846,3,6,1,0,38228,34967,0
1,3,440.2611123688779,43197,0,"Control","Sgroup2",148,-571668846,4,6,1,0,49151,38469,0
1,3,442.63074484944536,46584,0,"Control","Sgroup2",148,-571668846,5,6,1,0,60073,38676,0
4,2,184.6954946796468,43198,0,"T02","Sgroup1",149,11286501,0,3,1,0,10922,27889,65535
4,2,196.4153648781224,38526,0,"T02","Sgroup1",149,11286501,1,3,1,0,32767,30148,65535
4,2,199.09440796920987,34622,0,"T02","Sgroup1",149,11286501,2,3,1,0,54612,30664,65535
1,3,216.05161874575504,65146,0,"Control","Sgroup2",149,-571668846,0,6,1,0,5461,33933,65535
1,3,228.49596256886272,38527,0,"Control","Sgroup2",149,-571668846,1,6,1,0,16384,36332,65535
1,3,234.70681458003168,61498,0,"Control","Sgroup2",149,-571668846,2,6,1,0,27306,37529,65535
1,3,238.85744472115312,34623,0,"Control","Sgroup2",149,-571668846,3,6,1,0,38228,38329,65535
1,3,263.43672175684856,43199,0,"Control","Sgroup2",149,-571668846,4,6,1,0,49151,43066,65535
1,3,336.2010414308354,46586,0,"Control","Sgroup2",149,-571668846,5,6,1,0,60073,57091,65535
0,0,268.0552411138782,43280,0,"Control","Sgroup1",150,2081445078,0,6,1,0,5461,29342,65535
0,0,277.20172062485847,65237,0,"Control","Sgroup1",150,2081445078,1,6,1,0,16384,30770,65535
0,0,322.662440570523,34704,0,"Control","Sgroup1",150,2081445078,2,6,1,0,27306,37863,65535
0,0,369.5872009659648,38608,0,"Control","Sgroup1",150,2081445078,3,6,1,0,38228,45185,65535
0,0,489.23854803411064,61589,0,"Control","Sgroup1",150,2081445078,4,6,1,0,49151,63854,65535
0,0,497.9322315296959,46677,0,"Control","Sgroup1",150,2081445078,5,6,1,0,60073,65211,65535
2,1,86.64251754584559,38609,0,"T01","Sgroup1",150,11286501,0,3,1,0,10922,1036,65535
2,1,134.52569617387365,43281,0,"T01","Sgroup1",150,11286501,1,3,1,0,32767,8507,65535
2,1,172.90770507886197,34705,0,"T01","Sgroup1",150,11286501,2,3,1,0,54612,14496,65535
0,0,1731.5372424722664,43282,0,"Control","Sgroup1",151,2081445078,0,6,1,0,5461,41388,2259
0,0,1845.4003471436117,65239,0,"Control","Sgroup1",151,2081445078,1,6,1,0,16384,43962,2259
0,0,2026.435740698815,46679,0,"Control","Sgroup1",151,2081445078,2,6,1,0,27306,48053,2259
0,0,2477.080975020753,34706,0,"Control","Sgroup1",151,2081445078,3,6,1,0,38228,58236,2259
0,0,2611.5656721008922,38610,0,"Control","Sgroup1",151,2081445078,4,6,1,0,49151,61275,2259
0,0,2718.4250999692404,61591,0,"Control","Sgroup1",151,2081445078,5,6,1,0,60073,63690,2259
2,1,134.10308655950493,38611,0,"T01","Sgroup1",151,11286501,0,3,1,0,10922,5290,2259
2,1,955.2486604784544,43283,0,"T01","Sgroup1",151,11286501,1,3,1,0,32767,23846,2259
2,1,1094.6570070183382,34707,0,"T01","Sgroup1",151,11286501,2,3,1,0,54612,26996,2259
4,2,210.57278695947477,34708,0,"T02","Sgroup1",150,11286501,0,3,1,0,10922,20373,65535
4,2,223.87744321183308,43284,0,"T02","Sgroup1",150,11286501,1,3,1,0,32767,22449,65535
4,2,232.07305109048372,38612,0,"T02","Sgroup1",150,11286501,2,3,1,0,54612,23728,65535
1,3,243.01562146253116,65232,0,"Control","Sgroup2",150,-571668846,0,6,1,0,5461,25435,65535
1,3,253.44502301713078,61584,0,"Control","Sgroup2",150,-571668846,1,6,1,0,16384,27063,65535
1,3,260.3199758508792,34709,0,"Control","Sgroup2",150,-571668846,2,6,1,0,27306,28135,65535
1,3,262.229265715795,38613,0,"Control","Sgroup2",150,-571668846,3,6,1,0,38228,28433,65535
1,3,288.7480190174327,43285,0,"Control","Sgroup2",150,-571668846,4,6,1,0,49151,32571,65535
1,3,333.49181193872164,46672,0,"Control","Sgroup2",150,-571668846,5,6,1,0,60073,39553,65535
4,2,1369.164591351596,43286,0,"T02","Sgroup1",151,11286501,0,3,1,0,10922,33200,2259
4,2,1439.2649611350087,34710,0,"T02","Sgroup1",151,11286501,1,3,1,0,32767,34784,2259
4,2,1528.9412119840013,38614,0,"T02","Sgroup1",151,11286501,2,3,1,0,54612,36810,2259
1,3,1424.805675043393,65234,0,"Control","Sgroup2",151,-571668846,0,6,1,0,5461,34457,2259
1,3,1485.601086710437,43287,0,"Control","Sgroup2",151,-571668846,1,6,1,0,16384,35831,2259
1,3,1549.7320956908914,38615,0,"Control","Sgroup2",151,-571668846,2,6,1,0,27306,37280,2259
1,3,1589.0574296279526,61586,0,"Control","Sgroup2",151,-571668846,3,6,1,0,38228,38169,2259
1,3,1612.3462380197723,34711,0,"Control","Sgroup2",151,-571668846,4,6,1,0,49151,38695,2259
1,3,1651.06029733605,46674,0,"Control","Sgroup2",151,-571668846,5,6,1,0,60073,39570,2259
3,4,8.535204890196967,46585,0,"T01","Sgroup2",148,-1197865617,0,3,1,0,10922,745,0
3,4,228.39785676552714,65145,0,"T01","Sgroup2",148,-1197865617,1,3,1,0,32767,19957,0
3,4,256.27499811334997,61497,0,"T01","Sgroup2",148,-1197865617,2,3,1,0,54612,22392,0
5,5,267.4892460946344,65148,0,"T02","Sgroup2",148,-1197865617,0,3,1,0,10922,23372,0
5,5,303.15447890725227,61500,0,"T02","Sgroup2",148,-1197865617,1,3,1,0,32767,26489,0
5,5,403.3582371141801,46588,0,"T02","Sgroup2",148,-1197865617,2,3,1,0,54612,35244,0
3,4,43.91366689306467,46587,0,"T01","Sgroup2",149,-1197865617,0,3,1,0,10922,754,65535
3,4,109.88604633612557,65147,0,"T01","Sgroup2",149,-1197865617,1,3,1,0,32767,13470,65535
3,4,121.37951852690362,61499,0,"T01","Sgroup2",149,-1197865617,2,3,1,0,54612,15685,65535
5,5,146.7134555882575,61502,0,"T02","Sgroup2",149,-1197865617,0,3,1,0,10922,20568,65535
5,5,175.78295977662063,65150,0,"T02","Sgroup2",149,-1197865617,1,3,1,0,32767,26171,65535
5,5,201.32820164515888,46590,0,"T02","Sgroup2",149,-1197865617,2,3,1,0,54612,31095,65535
3,4,90.37808467285487,46673,0,"T01","Sgroup2",150,-1197865617,0,3,1,0,10922,1619,65535
3,4,124.54909063466908,61585,0,"T01","Sgroup2",150,-1197865617,1,3,1,0,32767,6951,65535
3,4,141.49875481095765,65233,0,"T01","Sgroup2",150,-1197865617,2,3,1,0,54612,9595,65535
5,5,187.8575201871557,65236,0,"T02","Sgroup2",150,-1197865617,0,3,1,0,10922,16829,65535
5,5,206.12029280808994,61588,0,"T02","Sgroup2",150,-1197865617,1,3,1,0,32767,19678,65535
5,5,239.58191834578523,46676,0,"T02","Sgroup2",150,-1197865617,2,3,1,0,54612,24900,65535
3,4,-8.738963097124746,46675,0,"T01","Sgroup2",151,-1197865617,0,3,1,0,10922,2062,2259
3,4,692.0458833295601,61587,0,"T01","Sgroup2",151,-1197865617,1,3,1,0,32767,17898,2259
3,4,692.0534299298166,65235,0,"T01","Sgroup2",151,-1197865617,2,3,1,0,54612,17898,2259
5,5,1116.8289185721833,65238,0,"T02","Sgroup2",151,-1197865617,0,3,1,0,10922,27497,2259
5,5,1123.5453928005434,61590,0,"T02","Sgroup2",151,-1197865617,1,3,1,0,32767,27649,2259
5,5,1338.1782506980605,46678,0,"T02","Sgroup2",151,-1197865617,2,3,1,0,54612,32499,2259
0,0,51.43762734887933,43288,0,"Control","Sgroup1",152,2081445078,0,6,1,0,5461,23683,3854
0,0,75.20941815712023,38616,0,"Control","Sgroup1",152,2081445078,1,6,1,0,16384,32847,3854
0,0,82.90695041883632,65245,0,"Control","Sgroup1",152,2081445078,2,6,1,0,27306,35815,3854
0,0,88.37068900460343,34712,0,"Control","Sgroup1",152,2081445078,3,6,1,0,38228,37921,3854
0,0,128.0356199532111,46685,0,"Control","Sgroup1",152,2081445078,4,6,1,0,49151,53211,3854
0,0,158.5238849898121,61597,0,"Control","Sgroup1",152,2081445078,5,6,1,0,60073,64964,3854
2,1,12.640555429778885,38617,0,"T01","Sgroup1",152,11286501,0,3,1,0,10922,8727,3854
2,1,20.081503282771113,43289,0,"T01","Sgroup1",152,11286501,1,3,1,0,32767,11596,3854
2,1,78.49973586899101,34713,0,"T01","Sgroup1",152,11286501,2,3,1,0,54612,34116,3854
0,0,334.74454758131463,43290,0,"Control","Sgroup1",153,2081445078,0,6,1,0,5461,38372,4095
0,0,395.9927552637537,46687,0,"Control","Sgroup1",153,2081445078,1,6,1,0,16384,44644,4095
0,0,418.7683948381254,65247,0,"Control","Sgroup1",153,2081445078,2,6,1,0,27306,46976,4095
0,0,489.28382763565014,34714,0,"Control","Sgroup1",153,2081445078,3,6,1,0,38228,54197,4095
0,0,558.8031091993057,38618,0,"Control","Sgroup1",153,2081445078,4,6,1,0,49151,61315,4095
0,0,594.5966342162856,61599,0,"Control","Sgroup1",153,2081445078,5,6,1,0,60073,64980,4095
2,1,22.73790657308882,38619,0,"T01","Sgroup1",153,11286501,0,3,1,0,10922,6424,4095
2,1,578.0393932533394,34715,0,"T01","Sgroup1",153,11286501,1,3,1,0,32767,63285,4095
2,1,581.7976001811184,43291,0,"T01","Sgroup1",153,11286501,2,3,1,0,54612,63670,4095
4,2,34.23137876386688,34716,0,"T02","Sgroup1",152,11286501,0,3,1,0,10922,17050,3854
4,2,43.830654290242244,38620,0,"T02","Sgroup1",152,11286501,1,3,1,0,32767,20751,3854
4,2,52.19228737453777,43292,0,"T02","Sgroup1",152,11286501,2,3,1,0,54612,23974,3854
1,3,17.1836087842427,65240,0,"Control","Sgroup2",152,-571668846,0,6,1,0,5461,10479,3854
1,3,51.19613614066863,61592,0,"Control","Sgroup2",152,-571668846,1,6,1,0,16384,23590,3854
1,3,52.063995170175836,34717,0,"Control","Sgroup2",152,-571668846,2,6,1,0,27306,23925,3854
1,3,55.203380876914956,43293,0,"Control","Sgroup2",152,-571668846,3,6,1,0,38228,25135,3854
1,3,83.82008904988302,46680,0,"Control","Sgroup2",152,-571668846,4,6,1,0,49151,36167,3854
1,3,108.15787487736775,38621,0,"Control","Sgroup2",152,-571668846,5,6,1,0,60073,45549,3854
4,2,259.7690740321485,43294,0,"T02","Sgroup1",153,11286501,0,3,1,0,10922,30695,4095
4,2,333.1597615274319,38622,0,"T02","Sgroup1",153,11286501,1,3,1,0,32767,38210,4095
4,2,364.7951098030337,34718,0,"T02","Sgroup1",153,11286501,2,3,1,0,54612,41449,4095
1,3,245.73994415515813,65242,0,"Control","Sgroup2",153,-571668846,0,6,1,0,5461,29258,4095
1,3,267.2854878877066,61594,0,"Control","Sgroup2",153,-571668846,1,6,1,0,16384,31465,4095
1,3,271.0889744170251,46682,0,"Control","Sgroup2",153,-571668846,2,6,1,0,27306,31854,4095
1,3,272.8926118783488,38623,0,"Control","Sgroup2",153,-571668846,3,6,1,0,38228,32039,4095
1,3,298.1359897366236,43295,0,"Control","Sgroup2",153,-571668846,4,6,1,0,49151,34624,4095
1,3,342.87223605765604,34719,0,"Control","Sgroup2",153,-571668846,5,6,1,0,60073,39204,4095
0,0,67.05154327975247,65269,0,"Control","Sgroup1",154,2081445078,0,6,1,0,5461,22819,5242
0,0,104.5958795562599,43312,0,"Control","Sgroup1",154,2081445078,1,6,1,0,16384,32661,5242
0,0,156.83344653233718,38640,0,"Control","Sgroup1",154,2081445078,2,6,1,0,27306,46354,5242
0,0,170.60599200060375,34736,0,"Control","Sgroup1",154,2081445078,3,6,1,0,38228,49964,5242
0,0,187.77450758433326,46709,0,"Control","Sgroup1",154,2081445078,4,6,1,0,49151,54465,5242
0,0,187.88015998792545,61621,0,"Control","Sgroup1",154,2081445078,5,6,1,0,60073,54492,5242
2,1,-16.68553316730813,38641,0,"T01","Sgroup1",154,11286501,0,3,1,0,10922,868,5242
2,1,163.99517017583577,43313,0,"T01","Sgroup1",154,11286501,1,3,1,0,32767,48231,5242
2,1,221.5379971322919,34737,0,"T01","Sgroup1",154,11286501,2,3,1,0,54612,63315,5242
0,0,670.7040978039394,43314,0,"Control","Sgroup1",155,2081445078,0,6,1,0,5461,35619,65535
0,0,683.8955550524488,65271,0,"Control","Sgroup1",155,2081445078,1,6,1,0,16384,36442,65535
0,0,877.7299826428194,46711,0,"Control","Sgroup1",155,2081445078,2,6,1,0,27306,48540,65535
0,0,981.9032525847106,34738,0,"Control","Sgroup1",155,2081445078,3,6,1,0,38228,55042,65535
0,0,1081.7825069806051,38642,0,"Control","Sgroup1",155,2081445078,4,6,1,0,49151,61276,65535
0,0,1114.1951550826352,61623,0,"Control","Sgroup1",155,2081445078,5,6,1,0,60073,63299,65535
2,1,178.86951928156364,38643,0,"T01","Sgroup1",155,11286501,0,3,1,0,10922,4922,65535
2,1,524.2623198249189,43315,0,"T01","Sgroup1",155,11286501,1,3,1,0,32767,26479,65535
2,1,667.1345558825749,34739,0,"T01","Sgroup1",155,11286501,2,3,1,0,54612,35396,65535
4,2,59.99547203984606,34740,0,"T02","Sgroup1",154,11286501,0,3,1,0,10922,20969,5242
4,2,136.90287525469776,43316,0,"T02","Sgroup1",154,11286501,1,3,1,0,32767,41129,5242
4,2,155.26375367896762,38644,0,"T02","Sgroup1",154,11286501,2,3,1,0,54612,45942,5242
1,3,63.35370915402612,65264,0,"Control","Sgroup2",154,-571668846,0,6,1,0,5461,21850,5242
